[1622931476,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931477,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931477,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931477,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931478,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931479,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931479,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931480,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931481,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931482,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931482,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931483,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931483,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931484,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931484,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931485,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931486,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622931487,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932184,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932186,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932188,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932190,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932192,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622932193,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622933839,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
[1622933861,[0,640,285,1271,57,58,16,33,88,81,130,302,138,484,300,451,156,12,21,5,9,17,40,8,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,226618,80980,440040,28340,16229,4223,20073,66363,26879,149957,75268,41887,253184,93104,426665,44021,3348,4615,895,3046,7069,8389,2853,367,349,901,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,287339,206622,1357979,125966,84410,26659,163680,665484,297436,1903935,1189627,768869,5534651,2646907,14383846,1860958,178142,299169,67491,277650,719364,1144752,433235,68093,70000,228512,117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]],
